TRTHONP128F931CE53	127.94539
TRGLRZX128F932FE6A	139.97108
115942	168.0
113004	87.0
108333	128.0
118728	87.0
TRCTXPG128F93110DF	124.00254
107629	96.0
4222236	74.0
TRLSPZC128F4263C3A	82.01122
TRESZOP128F1468C93	99.99061
TRUWZRH128F92CC04D	80.07923
588879	150.0
TRJCMEA128F9331D9A	124.98825
113814	100.0
116706	124.0
112015	112.0
108409	100.0
TRMXLNP128F930DEEC	69.15754
115737	120.0
115334	200.0
TROIIAZ128F428D135	151.40533
297769	128.0
TRTCWJH128EF34DD35	83.11522
TRVXLTS128F428F428	76.0181
110623	112.0
118002	124.0
108634	172.0
115232	118.0
113903	100.0
112004	84.0
118335	200.0
111333	124.0
4381031	140.0
111915	124.0
112823	87.0
TRPTLYC128F930740B	124.98825
114607	100.0
TRDTIQB128F4284A74	122.819695
TRFSWMF128EF358641	66.003265
TRNHGZJ128F42799B8	129.24654
109702	100.0
116131	100.0
TRLTELB128EF358639	66.003265
108909	87.0
6160319	125.0
112919	100.0
116503	127.0
TRKPGHH128F1453DD0	126.68368
3916942	89.0
TRYXPAP12903CAC768	142.84937
112717	116.0
110509	128.0
116223	116.0
105515	112.0
110304	200.0
114612	100.0
3161699	137.0
TRSXQHK12903CFE8A1	89.54207
TRHADWQ128F932C11F	131.9671
108603	124.0
118517	168.0
3771813	127.0
112430	100.0
108821	96.0
TRIRRKJ128F934B086	79.014656
109838	172.0
TROJFYI12903CC5276	127.35397
TRUGVUA128F146D7EB	100.97632
297191	114.0
TRVFKQH128F9310B88	99.12318
110920	172.0
112711	171.0
111101	87.0
TRNPEZM128F92D479E	128.69453
112816	200.0
617609	92.0
TRODNCQ128EF342E37	107.245445
112641	174.0
113210	124.0
3303218	123.0
108309	116.0
118312	128.0
TRMVPKC128F4279C11	125.65855
TRHERNK12903CB01F8	127.98483
297660	127.0
299064	126.0
115211	100.0
105713	112.0
TRBMPVQ12903CD434C	127.98483
110016	164.0
116228	116.0
396112	94.0
110820	100.0
TRBCSWE128F930B1C1	128.97054
TRWSORV128F93453B6	127.98483
110816	96.0
107013	116.0
TRFYVIE128F148C86E	102.040886
4946269	152.0
113411	124.0
110723	100.0
TRFUOZN128F4297F8C	111.97686
TRNDXEP12903CF0639	127.51167
117110	124.0
113113	128.0
110222	116.0
111208	98.0
115940	172.0
TRHWMGZ128F4243A8C	126.92026
111012	128.0
1681314	124.0
TRXNCWO128F92ECC37	82.050644
109315	204.0
TRBTDNP128F14B0D77	108.152306
TRYDTDV128F14A2313	87.09749
TRVTYXP12903CE9BA8	110.99115
108111	116.0
118511	124.0
TRZKTQT128F9315B58	96.520905
TRVVJTM128F932B392	129.99567
TRXJYEO128F426AD39	80.19751
3213612	174.0
TRBDNEG128F93562C0	146.98935
TRVANTV128F4264525	82.44494
TRJVHHA128F1480E88	150.02533
TRHIKHD128F93128F2	113.08086
TRRVHWP128F42AD060	110.71515
113021	116.0
TRDFASF12903CC400B	128.02426
116922	136.0
TRBHAGF128F93003CB	64.97812
TRVAQYS128F148C4E5	110.79401
TREPCOR128F424D5C5	124.9094
110411	200.0
299994	126.0
115437	124.0
115311	87.0
TRJKMZP12903CC30B1	140.01051
110616	128.0
114705	87.0
111836	128.0
110013	100.0
116115	124.0
TREVEUK128F427B409	101.764885
117426	100.0
111813	200.0
349463	124.0
TRWNYTG128F4264A1F	131.92766
TRDWXKM128F92EB150	89.97578
110907	124.0
TRXLPLO128F42372B5	122.504265
5123514	120.0
114902	84.0
116920	128.0
TRHTTBG128F145BCC8	142.17908
TRIIYMD128F9325C3F	124.081406
TRXKWEA12903CCB9D9	75.11124
114431	200.0
TRQNZBB12903D0EA7B	126.0134
TRONIFO128F4262360	116.037994
109006	128.0
107509	84.0
5813087	135.0
TRNXTXH128F92FF599	121.9917
109020	128.0
TRNNMJR128F4269729	65.49069
106506	128.0
TRLWTOG128F4282F4E	115.17056
TRVEBBE128F9305E56	127.43282
TRSDUVX128F42568A6	88.00435
TRINIPH128F1451A61	124.791115
134948	142.0
116121	124.0
TRFLWJC128F146A855	100.97632
734930	119.0
116206	84.0
115208	124.0
108706	124.0
TRIFVBJ128F1467D50	140.64136
116519	140.0
110431	124.0
111234	118.0
1453434	70.0
5478004	128.0
107813	200.0
4306620	140.0
TRPQGLP128F42BA5AE	56.02786
110108	87.0
4975002	76.0
TRENUOV128E0791C1D	90.015205
TRDJDZX128F9308F10	124.98825
TRXPVCO128F1492151	90.330635
TRNLOJR128F9314B9A	98.13747
108728	100.0
TRSNUTY12903D01857	97.97975
118116	116.0
TRMXJHR128F42B6412	112.92314
117405	100.0
118720	204.0
112540	118.0
299667	139.0
TRRWZGP128F4278348	81.02551
TRVBYGD128F92F3816	123.72654
TRPWJXV128F932A676	137.99965
920615	145.0
TRELKTM12903CCDE25	110.00544
108819	124.0
118829	100.0
TREHPEC128F92C3BB8	127.98483
116305	100.0
112010	174.0
115206	124.0
TRAHOOM128F427F234	77.082664
TRDVOUV12903CE6487	61.98156
TRJMNBH128F424E8FB	123.33226
116524	125.0
114815	124.0
TRQYJCJ128F1474CB6	114.26371
TRTPBJZ128F14A5987	76.41238
106315	100.0
TRZUECX12903CA38AE	124.6334
111938	174.0
112427	96.0
299887	131.0
TRLIJMY128C7196990	89.81806
TRVLJHI128E0791742	125.7374
108615	102.0
117011	160.0
TRXKKOG128F4291289	87.61007
TRCVKAB128E0787419	108.66487
4690755	127.0
116703	102.0
107603	100.0
TRKKONK128F146A18F	126.0134
118714	204.0
TREVDPT128E0797FC3	150.14362
113040	204.0
TRVRBOI128F42BAC45	105.983734
1350891	67.0
107006	124.0
110136	87.0
111613	88.0
108527	104.0
114101	87.0
106218	200.0
118702	116.0
TRXCHHI128F42765FC	124.160255
114802	100.0
155879	122.0
109305	200.0
TRAWOYD128F4215DDD	146.2402
115421	82.0
TRQWWJS12903CC466C	140.12878
106736	174.0
431138	125.0
TRDXRVH128F92FDD47	112.01629
TRXPRDC128F9327B3C	79.52722
TRUMGSR128F428F2E2	151.95734
298134	150.0
107805	87.0
TRNKODD12903CB74A2	127.98483
111103	87.0
112415	120.0
TRWNNSU128F4263BB3	130.98138
4630401	169.0
298431	93.0
TRKDPYM128F4259DBC	82.01122
TRKSDEO12903CAB52C	123.844826
111418	128.0
TRUHFXD12903CAEC7F	124.98825
TRFKYHS128F933ED6B	82.48437
298173	130.0
TRMOERZ128F930158D	110.00544
TRWEINZ128F4271C7B	98.01918
TRTLLHX128F148E70A	127.98483
TRIYMTD128F42215CF	128.6551
2022073	140.0
110019	172.0
108702	124.0
111310	116.0
TRUNUAN12903D00515	139.97108
TRIJEUQ128F92CA92C	130.0351
112005	87.0
TRJBLUT128F932DEC2	80.90723
TRFFCBD128E0794034	127.98483
TRFXPBQ128F148EAB9	129.99567
110808	124.0
TRLHTMJ12903CF6421	99.99061
104910	112.0
112839	124.0
115022	128.0
TRXACHL12903CAC527	127.27511
TRKCBVQ128F428AD36	74.756386
TRWIHVQ128F1469328	128.45796
TRXWVJW128F428CF75	97.50661
TRJIZEK128F42AC2A0	82.01122
117003	128.0
TRYHIIS128F4234DAF	139.93164
113010	87.0
TRVMBXF128F42B35B3	129.00996
111227	92.0
TRJYWCO128F4257531	123.96312
TRUVFTA128F427E2CC	113.98772
299491	77.0
111509	102.0
TRAKCER128F932BE98	89.739204
4855328	69.0
TRVRDYC128F1492397	81.77465
TRLXEVE128F422FD07	97.94032
108412	100.0
112318	172.0
114301	100.0
115420	124.0
107217	96.0
TRIHFGO128F425A388	90.015205
110009	124.0
114432	200.0
112514	100.0
297721	126.0
TRFGAUO128F14B0CF0	125.10654
TRWUYHK128F1480FF9	96.75747
297666	128.0
TRWLRLT12903CC4326	126.0134
TRPXMJM128F427ED25	99.872314
107516	130.0
2028917	115.0
TRMVKSL128F14640E0	111.858574
TRMQWXQ128F423D02A	124.98825
113634	118.0
1456345	129.0
TROKXMZ128F1466B13	143.5985
TRVYYUC128E0792DA8	146.27963
109823	100.0
TRLVJOB128E078B97F	125.973976
109836	168.0
TRVWGZP128F92E6772	139.97108
114409	87.0
TRUSXXQ128E078E074	124.00254
6320574	145.0
116404	84.0
114833	172.0
109707	124.0
TRDYZYY128F4284F78	90.054634
TRPPHPQ128F4258FFC	89.38435
TRNCKAF128F427FA5D	124.00254
5059176	177.0
1472760	175.0
110216	116.0
TRQWIGL128E078290E	126.52596
297030	140.0
113003	87.0
118111	174.0
111236	152.0
TRJRWIF128F93450C7	126.99911
107344	204.0
TRERVEX128F930C077	88.99006
110640	200.0
TRBYLLN12903CD6F30	123.01683
188000	144.0
111606	100.0
110906	102.0
TRPYQKB128F933862A	98.09804
110109	84.0
TRCVXKR128F42A4C40	129.95624
117519	128.0
TRKNJCJ128F92DC95A	81.26208
TRJFNXY128F92DA13F	120.02027
TRZQBBX128F932D093	100.03003
107113	116.0
114415	128.0
TRMKLKN12903CEF6A8	98.29518
108327	87.0
TRCFARS128F428FF8A	121.36085
116016	116.0
110817	96.0
TRWEMOF128F92F482B	80.39466
TRLWSVZ128F14658DF	126.99911
108320	200.0
TRHFPXO128F930DB5A	125.85568
TRCLZFC128E07928AC	125.973976
107834	128.0
110205	116.0
TRWDUSW12903CC6857	124.04197
114738	174.0
TRGVOTJ128F147BE05	111.50372
TRKRCLD128F42A0CA2	124.98825
TRNMDDJ12903CB8492	127.98483
113632	96.0
TRSZDWD128F92DDEB5	129.91682
TRYCKUU128F426B939	124.83055
TRQZZNB128F42796C1	125.69797
113818	100.0
112633	200.0
TRFWJHA128EF3425DB	150.02533
TRKZSAP128F14B0F11	110.0843
TRUONIG12903CD80C3	98.7289
TRJIGAU128F42521C8	109.01972
TRMPTFN128EF35CB1D	100.5426
TREBYDR128F9342EF4	110.99115
114425	112.0
108307	116.0
117113	124.0
TRWSCGB128F9306A70	124.04197
TRZDDXA128F1455851	127.98483
1694550	132.0
117010	156.0
TROURWA128F149EB48	126.56539
108010	200.0
TRBQAMK128F422B746	127.98483
115618	100.0
110309	200.0
109219	116.0
5057312	128.0
115912	100.0
2017315	101.0
TRJCHSL128F93263E6	107.67916
109810	100.0
TRUXQLA128F4290380	129.00996
TRMLRJW128F4263C3C	88.95064
TRYOESA128F428221D	127.787674
TRCNMZO128F421CDC0	130.19283
5324261	150.0
TRESNUQ128F42ACF91	76.96438
114923	200.0
TRVLIXQ128F147A63A	112.88372
112417	124.0
TRWIXNZ128F1468C68	99.99061
299767	125.0
113308	128.0
116303	100.0
299401	128.0
111421	177.0
113025	116.0
TRFZDAB128F428CAA5	97.467186
TRJOVHU128F92E2E43	127.98483
TRIOWCD128E0782EEF	123.60826
TRXMJKY128F4270938	109.76887
117309	200.0
144851	134.0
113128	112.0
116221	174.0
113518	174.0
TRYYDUX128F4278732	127.98483
TRNHYWU128F92FD714	126.99911
299050	130.0
118821	124.0
TRBXZVS128F1469924	99.99061
298193	120.0
109404	84.0
TRYMABM128F42646BA	110.95172
113908	100.0
116525	129.0
TRAEOOG128F148B494	68.014114
TRVOHHH128F14A9158	98.21633
109112	177.0
118712	204.0
110636	200.0
117301	200.0
110822	100.0
33583	124.0
111804	116.0
TROAMGY12903C9FE24	112.21343
TRYRMWH128F14917C7	101.52832
TRSISJL128F426882D	91.15863
114433	200.0
TRYRHRM128F148B577	115.21
100804	100.0
117525	112.0
109706	124.0
113521	174.0
TRHIXHC128F426D7D5	113.98772
113139	200.0
TRGRBEC128E079604D	89.97578
107622	124.0
114006	87.0
TRHIIJQ128F425FA2C	125.973976
TRYASJK128F428B069	113.435715
108623	92.0
TRFYUKH128F42B0BDA	59.734135
115233	168.0
111809	116.0
113630	96.0
108031	87.0
115630	104.0
TRZMHMR128F9310D84	152.90363
TRNFFYY128F1457FA8	87.6495
TRIXMHG128F4244FDD	129.00996
TRVOIZW128F92E1C8C	126.95968
112439	172.0
106209	128.0
118823	92.0
117801	100.0
TRLXJJF128F146E0E9	99.99061
114805	98.0
TREBFNZ128F4237B45	129.99567
109207	112.0
117506	84.0
219078	110.0
107322	128.0
110405	116.0
106714	128.0
3408131	130.0
TRMYINP128F4299010	81.53808
TRFVLAC128F930F71A	123.33226
TRPPNEK128F425C220	79.40894
TRGLFOX128F4230A69	110.12372
TRELOER128F429E959	99.04433
6011574	125.0
116106	100.0
107201	102.0
TRUFPPV128F427C143	98.33461
TRXCMQD128F149DA60	129.48311
111541	175.0
299809	129.0
6346876	85.0
117419	124.0
TRYHENN128F427C4B5	94.47062
111232	100.0
116126	100.0
TRHVNTP128F92E5068	124.00254
TRATFNI12903CEF67A	125.973976
1320553	142.0
TRNJIFL128F4244ED1	154.28362
TRUBSUA128F4296F45	123.01683
1410588	88.0
TRXJZHI128F9314A20	131.9671
TRANQNS128F42739D1	125.973976
111218	124.0
111112	177.0
TRDOERR128F92F5DEF	125.93453
TRDXYDY128F9341F9B	135.9888
TRBFZFA128F422AB13	127.98483
2422478	176.0
TREVXQN12903CA99E1	121.36085
TRNONLJ128F147B71A	112.68658
292281	90.0
107732	177.0
297717	123.0
TRULQPU128F148CF17	109.41402
112923	96.0
106810	124.0
115019	128.0
113718	200.0
299547	130.0
TRYNYCA128F4299A1A	72.74553
TRBSZXW128F92E2347	91.55291
TRKCFDH128F933B4CD	123.88427
114435	200.0
4115098	77.0
117307	200.0
TREWQLO128F1486222	122.1494
114721	112.0
112526	100.0
111920	124.0
118503	102.0
TRWNYCE128F4261DB1	110.28143
TRWDRMJ12903CAA134	126.0134
112523	96.0
TRALIBE128F425B3CA	80.631226
TRFSFEB12903CA144F	77.0038
110419	200.0
TRTLNTN128F14927B4	129.99567
108628	92.0
299681	135.0
TRHXABQ128F9341CD3	128.14253
111703	100.0
114302	102.0
106819	172.0
108411	100.0
TRDHXKF12903CB0FA4	126.0134
TRHYJAG12903CD8F97	127.98483
TRLQVYF12903CB16E5	130.0351
109009	128.0
109827	96.0
TRTPVPD128F92E252E	129.99567
108016	116.0
TRLMFJH128E0791359	125.77683
TRNYUDJ128F145F406	70.81354
TRFPXXU128F933D7EB	100.463745
115824	116.0
TRHDJDB128F930527A	108.78316
TRZPQFH128F92E8C49	100.03003
108506	102.0
111416	128.0
118318	177.0
TRBUPRX128F42267F4	129.00996
298987	140.0
3528734	184.0
299041	126.0
114606	100.0
118805	100.0
TRKFQML128F92E63F0	144.18993
TRPSOII128F92FA7E4	89.699776
TROAFDA128F4281AD8	110.47858
107624	88.0
650341	128.0
109602	84.0
TRHKPKZ128F1491C23	90.8432
3798377	136.0
TRSODYD128F42698C2	108.270584
299789	140.0
118612	192.0
TRTWBDB128EF34300F	123.60826
TRCAAOT128EF34C1DF	129.99567
110211	112.0
5742777	123.0
118719	200.0
113835	164.0
118212	100.0
TREGGUU128F425EFB7	112.96257
TREDHHW128F92ED4B6	86.90035
107316	128.0
116919	124.0
118326	112.0
TRABZZD128F9334C0B	97.94032
117314	116.0
TRKGUMT128F9325ACF	124.98825
115616	100.0
TRDCTEF12903D1135E	99.0049
TRTTPCH128F14A2B55	98.176895
TRHOPPV128F1471FF0	128.6551
TRHQMUZ128F428EBCE	124.19969
107501	128.0
TRGQKON128F42998BE	129.44368
117724	108.0
110736	172.0
113643	102.0
107803	87.0
115320	128.0
118732	124.0
1274431	125.0
297346	136.0
5618695	130.0
118117	112.0
112103	102.0
107308	87.0
TRIRCFN128F4280243	76.25467
109910	177.0
299832	121.0
116526	124.0
299729	138.0
112115	100.0
109019	128.0
TRXLXWQ12903CE3451	144.97849
109319	200.0
112610	87.0
118730	87.0
111108	128.0
108227	87.0
4318934	128.0
118316	128.0
109308	200.0
1367983	146.0
5157102	137.0
TRAZTBZ128F4274A59	74.59867
TRUQCHZ12903D07422	82.01122
1507482	75.0
117940	200.0
TRPYUTJ128F146DD3D	126.64426
108738	98.0
TRSRWIM128F424313B	124.86998
TRMLSLY12903CD16F8	111.18829
TRLQFSL12903CD6B33	128.02426
109834	118.0
TRNVGYG128F423C24A	140.01051
112425	88.0
112412	116.0
TRNCCQE12903CEDE22	124.98825
112910	124.0
113001	84.0
TRXDYUE128F429FC3F	139.1825
TRXSXOJ12903CBF533	126.0134
TRJAFPP128F426AB25	110.67573
114610	100.0
TRIKNKU128F92E6816	126.99911
TRBYAAS12903CC8AC9	88.00435
TRUESDV128F930F902	137.99965
TRMCUTS128F1495E17	111.26715
TRQILZX128F42A4CDC	146.94992
110107	84.0
108404	104.0
118329	111.0
TRMCYQJ128F426EAEC	146.2402
TREVNQD128F147443B	91.78948
TRGUUGG128F4287369	100.85803
299786	140.0
6218674	120.0
299669	135.0
105813	112.0
111117	204.0
TRIMBSU12903D08401	149.0002
TRFBVZO128F93081FA	148.17221
331595	120.0
TRWMXXE128F9308634	113.278
109005	116.0
113311	177.0
1205438	176.0
117834	172.0
76914	110.0
TRVEAXS128F146A53A	89.97578
TRVXSYG128F92EFDE1	82.16894
113728	84.0
TRAGUYM128E0784428	112.84429
117618	96.0
TRVBLXU128F92DADFA	96.99404
TRCGSYL128F9317A3E	128.02426
TRFNMGG12903CDA55E	129.95624
113616	124.0
114406	87.0
298880	136.0
113408	120.0
190288	125.0
TRYAPNY128F4238419	147.85678
108501	100.0
TRPJPPW128E0789D36	124.081406
118324	116.0
1288533	180.0
108421	128.0
2068812	135.0
108835	164.0
5234073	124.0
TRUFMSK128F9335254	89.66035
TRIURQC128F429D9E5	144.62364
112426	92.0
115706	116.0
6067929	135.0
6535130	132.0
299904	135.0
117537	174.0
TRUPMIM128F421EAA0	138.90651
106612	112.0
TRYVPZM128F42450A5	124.04197
116512	124.0
116231	116.0
109609	177.0
5371595	128.0
TRDPDPT128F931DF3E	99.99061
TRAZJJC128F42BCAEC	74.00724
TRPKYFW128F42256E0	107.44258
299365	143.0
112321	172.0
TRBOFTY128F14A37B1	99.99061
115834	200.0
111838	124.0
111423	174.0
TRUCGYQ128F9343164	139.4585
110134	87.0
117733	200.0
112511	100.0
117909	87.0
35645	138.0
TRCLFPS128F9315528	125.22483
